user_id,recipe_id,date,rating,review
145626,93900,2006-10-16,3,I made this last night and I felt like it was too runny.  There is another faux-tatoe recipe that calls for 3oz cream cheese and a little butter and garlic that I prefer over this. BUT it is a sub for mashed potatoes so that makes it good.
526666,116033,2011-07-25,5,"Loved it! Great for a 'kinda' light lunch, and flavors I adore! I used baby swiss and skipped the paprika sprinkling. YUM! I will need to remember this the next time DH says 'grilled cheese?' Made in honor and memory of Pets'R'Us!"
392230,52868,2007-06-27,5,"Oh so yummy! We loved this recipe! Very easy to put together, and so tasty! Thanks for sharing! Made for World Tour."
604167,73831,2007-10-09,5,"Wow! I made this bread and it was beautiful and tasted good. This is going to be my Challah recipe from now and on, the best challah bread I have made!"
1545331,218895,2010-04-18,3,"I cut this recipe in half and replaced the oat bran with wheat germ. While it was cooking it smelled delicious, however, leaving it in for the suggested 20 minutes resulted in a burnt mess. I suggest lowering the temp to 225 and stirring every 5-10 minutes to ensure even cooking and browning."
402559,143254,2007-03-20,5,"Great recipe, I used Starbucks Coffee Liqueur for half the water, YUMMO!"
52448,63364,2003-08-05,5,"Like Rita I also halved the recipe, served it with ice cream and added some Grand Marnier, lovely dessert!"
336058,280440,2009-07-01,4,"I tagged this in V'gan Recipe Swap July 09.  I am also on a restrictive diet and everything but the honey is allowed.  So I subbed 1/4 C veg. glycerin and some stevia for sweetener and used regular milk powder.  Instead of rolling into balls, I just put it in a container that I could scoop a spoonful out of when I wanted a chocolate fix.  It is very sweet this way (don't know if it's the same w/honey?) so I can only have a little at a time.  But it's nice to be able to have a chocolate fix once in awhile."
416985,418082,2010-06-11,5,"This was a great dish!! The natural taste of the basmati rice only needs onions to make it SO TASTY!! We loved this- and what a nice, easy sidedish. Even my DD, who doesn't like onions, liked this. Thanks so much!! ZWT6 and the Xtra Hot Dishes."
64154,178104,2006-09-19,5,"Excellent jerky. Taste is just as descibed. First bite real sweet then the spiciness hits.
I done mine in the smoker for 4 hours at 200 degrees. If doing in the smoker, you may want to hold the temp around 175. Mine turned out tender and moist, but the sugar content of the rub caused the outside of the jerky to blacken. Didn't cause any problem taste wise. 
It is a definite keeper. Thanks for sharing. "
808027,320634,2008-08-21,5,Love it!
202224,84486,2005-07-30,5,Made this yesterday even though I only got a spoonful my DH rated it very high.  The flavor were good mixed together and the chicken was tender.  Can't get any easier than this. Thanks for the recipe.
131126,461052,2011-08-18,5,These were full of flavor & fairly easy to make. I appreciated the flavors in every component and thought all of the parts added up to a nice recipe!   Although I loved the results of the recipe I encountered a few problems in the instructions.  I was undecided as to why there was more rice cooked than utilized and  the missing oven temperature (I used 350 degrees). <br/>I used Recipe #109685 in this recipe and ground turkey.  This did up being one of my families favorite Dining on a Dollar contest recipes.  Good luck in the contest!
169969,282953,2008-02-29,4,"I made this as a side dish and it was easy to make and was a great side dish. The flavors did not dominate our main course at all. Our 6 year old loved it (although he picked out all the sun dried tomatoes) and said it was awesome! I reheated the leftovers the next night and then noticed that the flavors shined. I don't think we would eat this as a main dish, but we certainly enjoyed it as a side. Good Luck Chef!"
593927,255326,2010-01-02,5,5 stars without lemon (I just didn't try with because of another review) It needs to be strained as well and then you can enjoy it much more. I did not use nutmeg because of it's intoxicant properties (religious reason) so I added a less amount in allspice instead. I would make this again the same way. Made for Welcome to the Comfort Cafe - Snow Queens Round 01/10.
449242,81968,2008-09-01,3,Good chickpea recipe.
31232,26958,2003-01-01,5,"Excellent flavour combination.  I think the secret to making the dough easy to work with is to let the filling cool slightly and keep the dough cool by working with it quickly.  I also halved the vegetable amount and made 8 vegetable samosas.  I then, browned a 1/3-1/2 lb. of lean ground beef and used the same spices to make the other eight, meat samosas.  I also used fresh ginger and coriander as I used to make these many times with a good friend of mine.  I remember the fresh ginger taste in hers was wonderful.  The powdered works fine, just my personal preference.  Many thanks for a great recipe.  Now I don't have to wait until I see her for the great taste.  Enjoyed by all the family.   "
1800127378,189133,2013-10-15,5,I&#039;ve tired many tiramisu recipes over the last month and this one is the best. I don&#039;t use the wine because children will be enjoying this. I do not cook the egg. I&#039;ve tried that technique it turns out too runny. I love that this recipe uses the egg whites it adds a nice pluffyness plus I&#039;m not wasting perfectly good egg whites. It took me around one hour to put it together (first time) be carfull you don&#039;t over soak the lady fingers. Also the brand of lady fingers seems to have a different outcome. I am using Savoiardi.
4470,155174,2009-01-25,5,5 STAR FOR SURE I did them a bit different - Instead of adding the parmesan to the mushrooms I sprinkled it on top on the mushroooms on the baguette slices - I didn;t use any butter or oil just 2 sprays of no oil- one on the bread before adding the mushrooms and a quick spray on top of the mushrooms on the baguettes before topping them with the cheese Baked in 375 oven for 14 minutes Perfect!
60496,56254,2007-02-06,5,"I made this last Sunday, for our diner guest. The only thing I changed was that I had to double the recipe. It turned out just great. Easy to make, pleasant to the eye, and it tasted fantastic! I served it with a few bottles of chilled Riesling Wine. The only complaint, there were no left overs :)"
176615,313957,2009-12-17,5,"Quick and easy. Pureed with a hand blender before adding the cream. Only change I'd make would be to use two cans of fire-roasted tomatoes next time to make sure that flavor is pronounced, and add a couple of cloves of garlic after sauteeing the carrot. Thanks for sharing!"
383346,435774,2012-01-23,5,I like orzo and rice dish.  This one was so good.  Easy to do.  I used chicken broth.  Thanks luvcook'n :)  Made for the Best of 2011 tag game
4470,9391,2010-05-23,5,I have made this recipe several times - love it - and I know that I reviewed before but the review is gone  SOoooo once again this is a super recipe! Wonderful to have on hand to serve as a condiment or a side dish.  This time I made it vegetarian by using Vegetable broth instead of Chicken or beef - equally good. I used it on a sausage in a bun for dinner last night and this morning as a side dish for my Sunday Brunch. 8 hours on high gets the onions really golden and ever so good -  I said it before and I say it now Cajun Joe thanks for posting this recipe. 22 May 2010  I keep adding to this review but these onions are so darn good! The 8 hours on high is just perfect timimg Thanks again Cajun Joe
542270,262103,2008-09-14,5,"Awesome easy dish!  I topped it with cheese and it is great!  Definitely a ""make again""!"
653438,262687,2014-01-26,5,My of my!  We had a wonderful salad.  I cut the recipe in half for DH and I and added the garlic to the dressing and put some red onion slivers in the salad but otherwise went on with the recipe.  Delicious!  Served with some warm garlic bread and that was really our lunch.  Definately a keeper and one to make again.  Thank you for posting.  Made for Zurie in memory of her husband.
593927,112961,2011-03-24,4,"This is OK but I don't think I like tuna heated so much to just eat with rice crackers as we did to be gluten free. I used Clover Leaf tuna in water, cayenne pepper powder, to taste instead of the jalapeno pepper, as that is what I had on hand, unrefined extra virgin olive oil, sea salt, freshly ground black pepper, and I did add the optional freshly squeezed lemon juice and red Tabasco sauce per our taste."
883837,16115,2008-11-20,5,I can't imagine this without the lemon.  It added so much depth to the dish.  This was a sure-fire winner with my gang and we will definatly make this a repeat dinner very soon!
726142,63460,2008-04-06,4,"What a different spin on breakfast! These were great, but the batter did need a little something. I will experiment with that a bit, might try some sugar or perhaps a little honey. I want to try this with other fruits too and see what happens! I'll add some butter or maybe some whipped cream next time around instead of sugar on top."
53932,117297,2007-02-12,5,"This was a perfect finish for Recipe#103846.  Lots of flavor without being too spicy for wimpy me.  Thanks, Gayla."
219865,162848,2009-03-05,3,"this was alright, we prefer a more saucy pasta though"
485109,254176,2009-12-09,5,"What a wonderful recipe! After a morning of rehearsing the Christmas play with 30 4-5 year-olds, this was exactly what I needed for lunch. I sliced the green onions lengthways and they added the perfect tang to the sandwich. Next time I'll definitely add the avocado! Thanks Andi for a wonderful lunch!"
130663,187764,2006-10-02,4,"Made 1/2 a recipe,it was very good.Served it with a salad.It would be great for a group of people."
39329,113299,2005-09-03,5,I have eaten these at a meeting I attended and they were delicious. I made them when I got home and they were still great. Sooooo easy. After reading some of the reviews I have decided 350 is the best temp for them.
74652,131292,2005-12-06,5,"These were terrific!  I only had frozen strawberries and blueberries but it still turned out great! Healthy and delicious!  This is a keeper and I will defintely use it when I have fresh fruit in the Summer! Thanks
"
1889051,216376,2011-04-20,3,"The taste is great, but the consistency isn't. I bake all the time, and this recipe came out very dense, more like cornbread. I'd suggest using cake flour instead of all purpose flour."
199848,370585,2009-06-07,5,"Wow!  I would've never thought to combine these ingredients, but it works!  A little sweet, fizzy and lemony.  I saved some calories by using diet A&W cream soda and lemonade made with Splenda.  I loved this with the brandy, and I'm sure rum would work well, too.  Thanx for a great (and easy) drink!"
133174,27210,2009-08-26,5,"I can well understand why this recipe has so many wonderful reviews.  The recipe was reduced to 2 servings and the chops were in the marinade all day.  They were tender, flavored and nicely seasoned.  The lemon pepper was reduced considerably.  This is a recipe I will make again."
829250,61402,2014-05-28,3,"These turned out very cake like. I halfed the recipe but added another egg, a little vanilla extract, and a banana. Didn&#039;t really taste the banana and I only used 3/4 cup of sugar, so not too sweet."
37950,169577,2006-05-31,5,"This recipe earns 5 stars from me for ease of preparation and delicious flavor! I have to admit hubby and I were both skeptical that this recipe would be ""incredible,"" but that's exactly what it was. I used about 4 lbs. of cut up chicken pieces and followed the recipe exactly. I did not need to cover my chicken and the brown sugar made such a lovely, sweet, sticky glaze on the chicken. My whole family greatly enjoyed this recipe and we plan to make it again soon. Yum!"
166642,30079,2008-09-12,5,"I love these sandwiches from McDonalds and I love making them at home. I used the Thomas' Light Multi-Grain English muffins, Kraft 2% reduced-fat cheddar cheese and 2 slices of Canadian bacon. I made my egg over-hard. This is so easy and tasty. Made for the September Photo Challenge - Breakfast Anytime."
89831,417149,2010-05-22,5,"this is a delicious dessert, I just used the juice of one whole lemon and that seemed to work fine, this would make a wonderful dessert to serve at dinner party, thanks for sharing Nif, this was made for KK's Strawberry Patch game"
324390,260700,2008-02-25,5,These got rave reviews from kids and adults alike. A sweet indulgence that will make you smile or make them for your friends and family and watch the smile it brings to their faces! I used a cookie scoop to scoop out the dough and a 1/2 tablespoon to scoop up the caramel. I really liked that they were in muffin cups which eliminated the need for messy cutting and made it convenient to travel with. I'm saving this recipe in my favorites! EDIT: I just saw this recipe in the Pilsburry Cook-Off cookbook and noticed that the chocolate chips are not supposed to be visible and the caramel should be about the size of a quarter in the middle of the cup with a few chopped pecans on top. I'm not very good at following directions but They still tasted great.
121985,44919,2004-10-15,5,"This was very creamy.  It was not the texture that i was looking for, but it was good nonetheless.  I made mine with bacon, portabella mushrooms and cheddar cheese.  It turned out very good.  Next time i'll be sure to add more salt and pepper before cooking.  Thanks for sharing this easy to follow recipe.  "
39277,31579,2002-09-12,5,I made this for supper  and we thoroughly enjoyed this. I followed your directions exactly. I sauteed the chicken and vegetables about 8 minutes and the vegetables were moderately soft (how we like them). I just discovered broccoli slaw at our grocery and love it. Worked very well in this recipe. My family and I thought this was a wonderful fajita wrap and we will make it often. Thanks.
80998,284512,2008-12-08,5,"I didn't have any cream, so I used milk and that was fine.  It is a strong drink.  I probaby milked it down more than most, but I found a perfect taste for me.  Thanks Mary!  Made for Bevy Tag 2008."
431813,250783,2007-09-19,5,"This was super tasty.  I didn't get chocolate cake from it, but it was still a tasty shot.  Thanks Cookiedog!"
323328,224062,2010-04-17,5,"Like Yogachef, we got kale in our first CSA box this season. DH doesn't care for most greens, and I was hoping he'd like them okay in this dish.  Okay was an understatement!  He said to give it 5 stars and I have to agree.  I doubled it to use all our kale and subsequently had to cook it for 30 minutes.  I might try mixing all the broth with the potatoes next time as mine was still a little soupy on top, but a delicious recipe!  Thanks for sharing!!"
138531,83475,2005-07-18,5,I use chicken tenders(cut up)1/3 cup dried basil and some white wine...wonderful!!!
32253,18888,2013-08-04,5,"In all my years of cooking I&#039;ve never been able to make a good lasagna until now and this one was GREAT!  The only thing I did different was use my homemade sauce that I had leftover in the freezer http://www.food.com/recipe/spaghetti-sauce-25668   Thank you so much for posting, I will be making this over and over again."
610698,57919,2009-03-11,5,This really is wonderful for how quick and easy it is to make! We used Codfish which worked perfectly fine for us!
1224769,246518,2013-08-22,0,"Way too many ingredients, most of which are not really necessary.  Spice and sauce it up yourself and end up with a better dish.  And for God&#039;s sake, skip the butter!"
811594,54257,2010-09-13,0,Excellent and easy.  We did make a second batch of sauce to serve with it too.
1336779,37336,2010-03-25,5,Oh my gosh!  So easy and absolutely fool-proof delicious!   The name fits - this dish will make regular appearances at our house!
365429,191479,2007-10-08,3,"I thought this was good. The calvados really punches the apple flavor. The only thing I recommend, is doing it a day ahead of time so you can skim off the two inches of fat off the top. 
IT was really really greasy for me."
205398,37548,2005-12-11,5,"Oh my, this was fabulous.  Wouldn't change a thing!  Everyone gobbled it down on Turkey Day.  The spices were just right and I also piped whipped cream around the edges which added a nice touch.  Not a single crack in the top thanks to the water bath.  Thanks for this great recipe!!"
1277480,13906,2009-12-01,5,"This was delicious, easy, and cheap, which is the holy triumvirate of recipes, if you ask me. If I'm smart, I'll make this one of my family's staples."
713116,287617,2008-06-24,5,"Excellent!  I used bone-in pork chops; after rinsing off the brine, I seasoned with cracked pepper and grilled.  Absolutely wonderful, thanks!"
229619,14049,2006-04-16,5,This was dessert for our Easter dinner.  It was wonderful!  I loved the apricot filling.  That made this more than just a coconut cake.  
300721,99966,2018-05-07,5,"These were light and fluffy....just delicious. Simple to make, and a keeper of a recipe."
538401,63357,2007-07-16,5,"I have made fruit pizza before, but the ""frosting"" on this one is the best I have ever tried!  Very light and fluffy!  I used only half of each ingredient for the frosting...yummy!"
678857,152638,2011-02-20,5,"I'm going to make a confession - I have never eaten a caper before.  I'm going to make a 2nd confession - I hope I never eat another caper again.  Other than eating a caper, the chicken was absolutely delicious.  I enjoyed pounding the chicken to a nice, thin piece of meat that cooked up quickly.  Instead of olive oil, I substituted a tablespoon of organic butter. The inside of the chicken was moist and the outside slightly crisp, a perfect contrast.  The flavor was superb!  A very easy and tasty dinner. Thank you very much for posting this recipe."
74868,18732,2007-04-29,2,This really did not appeal to me or my family.  It tasted more like a potato soup than beans and I felt it needed more flavor.
457661,213521,2007-03-18,5,"I made this a little differently than the recipe: I did not use thyme, as my husband is allergic, and I made it all in the crockpot, browning the meat first and then just throwing everything else in. I used frozen pearl onions, and let it simmer for about 5 hours. I served it over rice, and added a bit more salt. It came out fantastic! My 2 year old son, who never eats meat, ate 2 bowls of it! Thank you so much for this recipe. I will definitely be making this again."
2001297534,416835,2017-04-22,5,I made this recipe as written with the exception of using spicy V-8 juice instead of tomato juice. This came out very tasty. Thanks.
91392,220110,2007-06-04,5,"Big 5 stars.  More than 5 would be right.  I used bacon, didn't precook crst but did use the big tart pan, only about a third or less of the cheese and all milk and this was still great, it would have to be better if you didn't lighten it up, I'm only writing my changes so I can do them again.  I did use quite a bit of leek and I did fry them in the bacon grease and I think that was a good idea for taste.  No thyme, but it would be nice too I'm sure.I'm already thinking about how many times I'm going to make this for company and picnics this summer, excellent recipe and pretty."
505183,208237,2009-01-23,5,"I was about to post this recipe myself, but did a quick search to see if it was already out here.  This is a favorite around my house!!  If I'm feeling lazy, I just use tub butter -- spread it on the rolls, then sprinkle with the paprika and garlic powder."
1802175966,134925,2014-01-10,4,"Lovely, tasty meal which everyone enjoyed.  Did mine slightly differently, instead of frying the chicken breasts, after coating I placed them in a roasting bag and cooked them in the oven on 200*C for 40 minutes.  Chicken then cooks in its own juices.  I will be making these again soon."
1202811,41489,2014-02-14,5,"I forgot the lemon and they were still delicious. I also used 18% cream instead of whipping cream, because it&#039;s what I had on hand."
125128,39892,2004-02-19,5,"This was a very easy recipe to make and the taste was exceptional!  I did make a few adjustments and it turned out great.  I added chopped celery with the veggies, more spices like bay leaf, marjoram, and savory, and omitted the peas.  I also used boneless chicken breast because my family doesn't like the taste of chicken thighs, and added about 1 tbsp. of parsley to the dumpling mixture for a little color.  I cooked this on high because I was in a hurry and it's a good thing that I did because it took about 5-6 hours for the veggies to be soft. I will definitely add this to my overflowing recipe collection.  Thanks Rhonda! :) "
262312,74388,2007-05-04,5,"This is a great recipe!  I found it off the McCormick website.  I used an inexpensive cut of meat, marinated overnight and had tender, juicy, flavorful steaks for dinner.  Served with baked potatoes and asparagus with feta #88880.  Spectacutar meal!!  Thanks for posting, Marie"
258414,49737,2005-11-09,5,"This is a very good copy of Panera's soup.  I will definitely make this again, as my boyfriend is a big fan of the soup and loved this recipe."
2000735453,43023,2018-02-19,4,Sauce had good flavor but was very thick and goopy. I added more chicken broth and seasoning. Personal taste.
1108749,353819,2009-02-18,5,"Fantastic!  This was really easy and very good.  My carniverous father in law didn't even know they were veggie burgers until I told him.  I might try some different seasoning the next time, but all in all, they were great.  Also, very filling.  I served them with fresh sliced roma tomatoes and french fries, it was a great meal.  Thank you so much for posting this.  We will use this recipe again for sure."
22724,69519,2008-08-15,5,I will never again be overwhelmed by a bumper crop of cucumbers!  We opted to use chives instead of sliced onion and added a few cherry tomatoes to the mix.  I am also partial to using rice wine vinegar for a bit more subtle tang.  I don't know that I have ever been so pleased with the balance of sweetness and tanginess that your dish provides.  With the perfect sweetness/tanginess combined with the dill and chives it was one of the best flavor explosions I have experienced!  Thanks for this GREAT recipe!  :)
811594,310146,2008-06-28,5,Good.  Very quick and easy too!  My family loved it.
111342,10510,2008-12-18,5,"One of my very favorite things to take to a party.  A real crowd pleaser, and diferent than all the salty and greasy stuff that usually shows up on the table at a gathering.  YUMMY."
486725,229781,2012-08-27,4,"This has all the right ingredients, I think it is just a matter of spicing it to your liking. We added tabasco and lemon at the table and doubled the paprika (I used smoked). I also tried to make it easier and more suited to our tastes, so skipped the egg and used canned garbanzos (with crisped bacon - but less - to top it). The Spanish flavor definitely shines through, which is really nice. I thought the serving size was appropriate; we ate this as a meal."
305531,154502,2006-07-16,5,This is a great dish. Our company loved it. Thanks for posting. 
1072593,180421,2011-06-25,5,Garlic lovers unite.  We NEED to unit because nobody else will sit with us while we're creating a microclimate with our garlic aromas.  WONDERFUL!
372163,206728,2007-07-01,4,Great summer fruit salad.
2001829426,333838,2017-11-28,5,We really like this recipe. I used 4 small loaf pans approx. 5 3/4 &quot;x 3 .25&quot;. These cooked perfectly at 325 degrees convection for 30 minutes. I'm sure a regular oven would do the same. I only used the pumpkin pie spice as we don't care for things too spicey. I never add salt to any recipe and it still turned out perfectly. I appreciate getting this recipe. My husband Jerry says he loves it. It is still hot and he is eating it. We could not wait till tomorrrow. Mary Wenger/Gainesville GA
156034,5390,2006-04-26,3,"This didn't work out well at all.  It was more of an exercise in futility.

No idea what size pan or what temp to use made it impossible to figure out if this tasted like it was supposed to or if it was the correct density.

The flavor of the batter was good and edges of the cake were good, but in a 13x9 pan, it was too thin.

If you would post the pan size and temp for oven, I will try it again!
:("
1105991,314152,2012-05-24,5,"My little girl wants one of those big cookie pizzas that they have at the grocery store every time we go by them.  I always say ""no way, we can make one of those that'll taste way better than that one"".  I used your recipe to make her one for her 9th birthday and it was a huge hit!  I put it in a big enameled cast iron skillet like you suggested.  I let it cool a while before carefully popping it out so it wouldn't break apart.  I put it on a pizza tray, put whipped cream and sprinkles around the edge and a candle in the center.  She was so happy.  We were too because this was REALLY delicious.  I thought it was super simple to make too.  Thanks Chef Jean for posting this one!  I'll be making it often."
124249,121897,2005-05-18,4,"Well, I had to try this even though the  corn in the store wasn't the greatest. This made the corn very moist with a slight sweet taste. I am going to try it again when the corn is better. 
Was easy to make. 

Thanks KITTENCAL. 

Bullwinkle.

"
107583,271762,2008-10-04,5,Now I know what to do with that bottle of tequila that has been sitting around for a year!  Thanks for the laugh.
901714,50763,2008-12-30,4,This one was a hit with my 4 kids which is rare!  I did not use dry pinto beans but added a large (28oz) can after I thawed it.  Thanks for posting this TIsh!
486725,221822,2009-11-15,4,"This is tasty, and comforting on a fall night. We used less salt, fresh ginger, whole wheat couscous and subbed spinach for the okra. Thanks!"
296809,260486,2008-01-30,4,"I halved this recipe, added garlic only which I see as a must & got 4 servings as shown in the pic. The potatoes I used were smaller than normal baking size & I just halved them. They did not appear to be browning well, so I used more of the reserved butter + the fan setting of my convection oven. Voila! We both loved the buttery-rich, lemon flavor! I felt the coating tasted more of flour than desired, but DH did not agree. It surprised me that they were even better the 2nd dy when rewarmed & crisped again in the oven. Thx for sharing this sure-to-be repeated recipe w/us. Yum!"
52924,27841,2003-05-29,5,These are so so good! DH and Kids devoured them. Will definantly be making them again.
573325,341712,2009-09-13,4,"This is a tasty and healthy soup that was enjoyed by the whole family!
Your directions are easy to follow and the end result is a creamy soup with a distinct and strong celery taste and just a hint of leek and garlic.
Next time I think Ill reduce the amount of celery used and increase the amount of leek as I think that way the soup would taste even better for me.
Being a vegetarian, I used veggie stock in place of the chicken stock.
THANKS SO VERY MUCH for sharing this lovely recipe with us, Muddyboots!
Made and reviewed for one of my babies during Fall PAC 09."
2218233,79563,2013-07-04,5,Just awesome!! The entire family loved it. I also added some lima beans and garlic. I love how easy it was. I didn&#039;t let the peas stay for an hour. Just brought it to a boil and dumped everything else in. Super easy and super healthy and best of all delicious. I will be making this again shortly!
958462,260053,2008-09-17,2,Taste more like a slaw.  Very bland compared to the real deal.  It's  an ok recipe but I would change the name of it.  It is really misleading.  Those who have not eaten kim chee might be turned off or disapointed when they try kim chee for the fist time.  I would name it  Not Authentic Easy Kim Chee Slaw.  But like I said before it's ok but it seems to be missing somthing.
798181,412357,2010-04-10,4,Made for PRMR & I am so glad i did. Very flavorful. Used it on a london broil & it was so good. Might cut down the garlic powder just a tiny bit next time
35106,49699,2006-11-12,1,"It was too dry, and I didn't like the mix of seasonings very much. I had to improvise and throw in 2 cans of mushroom soup diluted in water. :)"
542159,178300,2010-08-12,5,Yummy! My mother used to make these when we were in high school and over the years I had kind of forgotten about them and how good they are. Made one tiny change which was to use low-fat mayonnaise instead of Miracle Wip. These yummy tomatoes are going back into my regular rotation of recipes. Thanks for the memories and for bring back a great recipe.
1946583,80411,2011-07-02,5,Delicious cake with scrumptious icing!!  I made a double batch of icing to make sure there was enough....was able to generously ice the cake and had icing left over...well worth the effort....will definitely bake this one again!
75276,284585,2010-09-16,5,"I try to reduce the maple as much as I can, and I usually have a blood sugar rush with maple, but I make the exception for this recipe. Very good taste and accepts substitutes for whatever I have on hand. Will be trying it with Bragg's Amino Acids today instead of soy sauce."
248023,103024,2008-07-28,5,"I will NEVER buy packaged pudding mix again!!!  I made this exactly as written EXCEPT instead of the vanilla extract, I scraped half a vanilla bean into the mixture.  It gave this pudding a wonderful aroma while cooking and a beautiful presentation with all the flecks running through it.  My BF and I really enjoyed this vanilla bean pudding for dessert.  I even cooked it in the microwave to save dirtying up another pan...  I used a 4c pyrex cup and microwaved it for 3 minutes, stirred, then in 2 minute increments until thickened... Loved it!  Thanks so much for sharing!!!"
383346,342643,2009-01-01,4,"I used 1 tablespoon of cocoa powder, and added a little envelop of sugar twin.  It was great but I'll prefer it with milk.  So I'll try it with milk another time.  Thanks Melissa.  Made for 123 hit wonders"
687043,83957,2007-12-13,2,Just made this tonight for dinner.  It was rather bland for our taste.  Next time I make it I will have to spice it up.
236959,14128,2006-05-22,3,"This didn't really turn out like a pie, more like the ""rhubarb cookie"" another reviewer mentioned.  Although this was an incredibly quick and simple recipe to put together, the ""cookie"" part of it was kind of spongy and bland.  Not bad, just not really to our liking and we won't be making it again."
382071,86066,2007-01-30,4,"These were very nice, soft and sweet. Pretty too. It's funny when you look at them you almost expect them to be chocolate chip cherry bars but nope! I wonder if dried cherries would also work? Thanks for the unusual recipe to try. Made for 1-2-3 hit wonders."
704171,164457,2007-12-30,5,"This is a wonderful dish, creamy and smooth like an egg pouched in cream.  Being Italian I truly believe Parmesan cheese makes anything good.  I did add an extra egg and a touch of Kosher salt and fresh cracked pepper and garnished with parsley flakes.  I served this up with Toasted Focaccia bread, coffee and for the sweet a slice of Blond Brown toped with mini chocolate chips. As Paula Dean would say, â€œThis is heavenly ya-all!â€�"
21443,140531,2005-10-09,4,"Make this all the time at home, everyone loves it.  It is fast and simple to make, serve with your fave veggie, salad and fresh bread!!  YUM!"
149242,438737,2014-11-30,5,"Very good recipe that I have made many times.  I like to make the balls a bit bigger, using about a 1/4 cup of the ganache for each one.  I still use 1 cup of milk with one ball to make the hot chocolate.  Rich and delish."
517978,54257,2009-05-30,4,I really liked the flavor of this meatloaf. This is what I did different. I used 15 to 20 crackers instead of the bread and about 1/4 c of half & half. I made 4 small loaves and cooked in on a cookie sheet and it got a nice carmelized coating. I really love it !!!
2897127,144990,2013-07-11,4,"Sounds fat, I&#039;m in!!!"
176615,103437,2004-12-07,4,"Love that Paula Deen! I made this last night and it was very tender and the flavor was quite good. My one complaint is that for a 3 lb roast in my 5 qt crockpot, water to cover is just too much. I knew this but went ahead and cooked the roast 8 hours. It was swimming, like soup, which also watered down the flavors. Served it with some extra seasoning mix and it was fine, but next time I won't add so much water. If it were prepared in a 3 1/2 or 4 qt crockpot, it would probably be fine. Thanks, Marie, for posting!"
860079,6509,2009-04-16,5,"Very similar to my regular deviled eggs, except for the dill relish. I LOVE dill pickles (I put them in my potato salad) so these were just perfect for me, DH and DD too! Thanks *Z* ~ made for PAC Spring 2009!"
403281,43780,2009-08-18,5,"Delicious and a huge hit!  the consistency is a little different than a boxed cake. I added blakc gel ""seeds"" to the top to make it look even better!  I also used watermelon jello.  And I added a little food coloring to the frosting to get the desired colors."
2000245595,99599,2015-10-20,5,"Super easy and tasty.  I had it fresh out of the oven with some butter and it tasted like a high-quality bistro or bakery bread.  Looking forward to try it with some sharp cheddar for lunch tomorrow.  I followed the recipe almost exactly as written, but omitted the lemon zest and for the 3/4 cup of wine or juice, I used 3/4 cup of a mixture of half Riesling, half apple cider, and a splash of lemon juice.  I will absolutely make this again."
841895,354234,2016-09-04,4,"I didn't follow this recipe exactly, but when my initial plan to make a hot dog, mashed potatoes, and cabbage fell through, I took inspiration from it. I wrapped the hot dog in a slice of cheese, put it in a bun, and then topped it with mashed potatoes. It was surprisingly good! Thank you!"
126440,34011,2010-07-29,4,"These were very good but one side burned, so would either turn down my oven or turn over half way through cooking time or both."
630176,167729,2008-07-13,5,"I was out of bread crumbs and bread. I came across this recipe and was so happy I did. I used  Saltine crackers.
Thanks Jim !!!!!!"
209603,127697,2005-07-10,3,"this was a very time consuming salad to make, it didnt really taste like your traditional potatoe salad we decided it was the cider vinegar. it was more like a vegetable salad with some potatoes, it was ok but i would probably omit some of the veggies and add a more traditional dressing to it if i made it again."
586291,21304,2012-09-03,5,Very good! I doubled it with extra bacon but kept everything else the same. Very tasty side with BBQ! Thank you for a great recipe!
717459,7413,2008-01-11,4,I served this for a dinner party and everyone loved it. It had a great flavor to it.
1220686,394801,2011-04-22,4,"This is a good basic tuna recipe with a mild flavor.  I was worried the dill or mustard would be too strong, but they blend well with the tuna flavor.  I left out the celery, as my kids don't like the extra crunch, and also used mayo."
39301,158648,2006-07-05,5,"Thanks for sharing this.  It's a very easy, tasty and guiltless recipe!  I used light mayo, which actually made it 3 pts per serving, but I look forward to making the no points version too!"
95810,95012,2004-07-08,5,Yummy!  This gives the corn a wonderful flavor.  I only soaked it for about 30 minutes and then grilled for about 25 minutes.  We made about 10 ears of corn this way.  Grilling the corn really intensifies the sweetness.  We just served with butter and salt and pepper.  Excellent recipe!
374115,16531,2007-03-06,4,"I used skinless boneless chicken breast tenderloins, and only cooked for a little over 4 hours, and they turned out perfectly.  Will make again."
55729,82697,2011-08-18,0,"I found these kind of plain and a bit bready. My husband thought they were ok at first, but the breadiness must have been exacerbated by freezing, because after they were thawed he tasted it too. I did use hot dog buns instead of real bread, so I won't give stars in case that was the problem. (Otherwise, I would have to give 2*.)"
243291,137286,2005-09-15,5,sent this to daughter in school..she said it was good and her roomates liked it too
77867,145302,2005-11-23,5,Tried these the other night and found them very easy.  Everyone loved them and know that I will be making these again.  Followed the recipe to the T and them came out delicious.
